time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
6596.832026	63.328587	0.277599	-0.100000	47
6598.879599	28.454300	0.761788	-0.016555	49
6600.930160	28.382065	0.760015	-0.015959	51
6602.985625	28.330061	0.773495	-0.014999	53
6605.040620	28.189199	0.788999	-0.013586	55
6607.093655	28.103651	0.804174	-0.012084	57
6609.146024	28.130842	0.820611	-0.010938	59
6611.197772	28.202995	0.836787	-0.009715	61
6613.248366	28.340162	0.853676	-0.008540	63
6615.298195	28.495955	0.865701	-0.007540	65
6617.349537	28.549343	0.879963	-0.006561	67
6619.402987	28.561758	0.893479	-0.005977	69
6621.457190	28.458916	0.907900	-0.004381	71
6623.513421	28.384533	0.922183	-0.002453	73
6625.570385	28.211136	0.939992	-0.001979	75
6627.623688	28.281796	0.954792	0.000686	77
6629.681088	28.111237	0.972088	0.001085	79
6631.736212	28.019625	0.988983	0.002336	81
6633.790316	28.004255	1.003816	0.003297	83
6635.843794	27.970026	1.019668	0.004284	85
6637.897362	28.005726	1.035626	0.005437	87
6639.950576	28.012234	1.052255	0.006481	89
6642.003998	28.081987	1.066095	0.007541	91
6644.057054	28.077566	1.083293	0.008712	93
6646.109536	28.040258	1.099470	0.009730	95
6648.161888	27.892921	1.116482	0.011138	97
6650.213999	27.713249	1.131476	0.012510	99
6652.266039	27.527620	1.145872	0.013849	101
6654.318083	27.409948	1.157506	0.015059	103
6656.371136	27.403349	1.169446	0.015996	105
6658.424742	27.505165	1.184365	0.016735	107
6660.477900	27.591599	1.199070	0.017771	109
6662.531339	27.572031	1.214176	0.018821	111
6664.585182	27.600807	1.229856	0.020140	113
6666.639499	27.403927	1.242273	0.022323	115
6668.693965	27.321623	1.253832	0.023266	117
6670.747828	27.212906	1.265850	0.024507	119
6672.801350	27.099894	1.279128	0.025912	121
6674.854466	27.039751	1.291688	0.027563	123
6676.907179	26.988451	1.300700	0.029271	125
6678.959493	26.910467	1.311705	0.030969	127
6681.011997	26.896450	1.323959	0.032164	129
6683.064326	26.928171	1.333665	0.033475	131
6685.116520	26.923182	1.342435	0.034372	133
6687.168320	27.030914	1.351536	0.035630	135
6689.220056	26.995039	1.358027	0.037652	137
6691.271867	26.957556	1.364723	0.039172	139
6693.323916	26.865532	1.369491	0.040970	141
6695.376606	26.779503	1.377910	0.042853	143
6697.429944	26.660162	1.386286	0.044836	145
6699.483993	26.553553	1.395079	0.046686	147
6701.538470	26.403883	1.402969	0.048611	149
6703.593019	26.299282	1.410942	0.050538	151
6705.647069	26.125090	1.421023	0.052327	153
6707.700598	26.016668	1.427946	0.054176	155
6709.753314	25.875980	1.432569	0.055888	157
6711.805480	26.165270	1.418378	0.056780	159
6713.856641	26.016245	1.415451	0.059548	161
6715.908021	26.068335	1.411949	0.061497	163
6717.959892	26.072220	1.408792	0.063321	165
6720.011392	26.159794	1.411020	0.065336	167
6722.062658	26.229197	1.413486	0.067215	169
6724.113517	26.280401	1.413792	0.069315	171
6726.163762	26.267307	1.413646	0.071409	173
6728.214168	26.197447	1.411701	0.073212	175
6730.265351	26.178791	1.408773	0.074791	177
6732.316946	26.174213	1.406824	0.076502	179
6734.368649	26.265583	1.402227	0.078319	181
6736.420550	26.309189	1.399939	0.079870	183
6738.472314	26.295275	1.396837	0.081610	185
6740.523974	26.246986	1.395194	0.082964	187
6742.575644	26.328064	1.395142	0.084356	189
6744.627597	26.267046	1.392547	0.085854	191
6746.679397	26.350946	1.390972	0.087759	193
6748.731298	26.311871	1.387859	0.089413	195
6750.782966	26.382957	1.384321	0.090997	197
6752.834450	26.395281	1.384512	0.092816	199
6754.885781	26.451811	1.379747	0.094543	201
6756.937099	26.389240	1.376610	0.096540	203
6758.988598	26.412184	1.376313	0.098402	205
6761.040225	26.458561	1.373449	0.100000	207
6763.092079	26.399569	1.370909	0.100000	209
6765.144154	26.356714	1.367576	0.100000	211
6767.196788	26.174889	1.365702	0.100000	213
6769.249466	26.154898	1.359243	0.100000	215
6771.302271	25.975269	1.354387	0.100000	217
6773.354903	25.901001	1.351745	0.100000	219
6775.407431	25.757450	1.348976	0.100000	221
6777.459713	25.772642	1.349738	0.100000	223
6779.511647	25.724909	1.345764	0.100000	225
6781.563433	25.805283	1.344283	0.100000	227
6783.614934	25.859503	1.341021	0.100000	229
6785.666282	25.863998	1.339121	0.100000	231
6787.717487	26.027992	1.339713	0.100000	233
6789.768467	26.087400	1.335653	0.100000	235
6791.819206	26.196041	1.333329	0.100000	237
6793.869871	26.289677	1.332121	0.100000	239
6795.920529	26.352903	1.332929	0.100000	241
6797.971276	26.512177	1.331172	0.100000	243
6800.022445	26.607288	1.326156	0.100000	245
6802.073874	26.681820	1.323636	0.100000	247
6804.125417	26.801584	1.319565	0.100000	249
6806.177101	26.831839	1.316324	0.100000	251
6808.228918	26.876423	1.314061	0.100000	253
6810.280490	26.872545	1.312461	0.100000	255
6812.332099	26.966726	1.312114	0.100000	1
6814.383829	27.007524	1.308736	0.100000	3
6816.435307	27.029289	1.305459	0.100000	5
6818.486914	27.140633	1.302662	0.100000	7
6820.538364	27.212124	1.300437	0.100000	9
6822.589776	27.204584	1.298464	0.100000	11
6824.641227	27.292114	1.294982	0.100000	13
6826.692939	27.271322	1.292558	0.100000	15
