time (s)	coil I (A)	last det (V)	int current (uC)
5403.285567	1.209415	0.395187	653.084290
5403.286485	1.570100	0.395187	2094.436279
5403.287411	1.551039	0.395187	3530.698242
5403.288296	1.510920	0.395187	4867.862793
5403.289302	1.467400	0.395187	6344.067383
5403.290225	1.428354	0.395187	7662.438477
5403.291117	1.391598	0.395187	8903.744141
5403.292015	1.048220	0.395187	9845.045898
5403.292966	0.129771	0.395187	9968.458008
5403.293918	0.097998	0.395187	10061.751953
5403.294793	0.098049	0.395187	10147.544922
5403.295725	0.097994	0.395187	10238.875977
5403.296652	0.098027	0.395187	10329.747070
5403.297547	0.098163	0.395187	10417.602539
5403.298504	0.098064	0.395187	10511.450195
5403.299463	0.098049	0.395187	10605.479492
5403.300388	0.098064	0.395187	10696.188477
5403.301268	0.098093	0.395187	10782.510742
5404.368411	1.148254	0.344414	579.868469
5404.369311	1.568778	0.344414	1991.768799
5404.370182	1.554316	0.344414	3345.578369
5404.371275	1.507306	0.344414	4993.063477
5404.372277	1.462445	0.344414	6458.433594
5404.373157	1.425883	0.344414	7713.209961
5404.374162	1.385804	0.344414	9105.943359
5404.375213	0.670598	0.344414	9810.742187
5404.376091	0.102913	0.344414	9901.099609
5404.376971	0.098060	0.344414	9987.392578
5404.378058	0.098148	0.344414	10094.080078
5404.379012	0.098046	0.344414	10187.615234
5404.379872	0.098097	0.344414	10271.978516
5404.380871	0.098247	0.344414	10370.126953
5404.381923	0.098101	0.344414	10473.329102
5404.382807	0.098152	0.344414	10560.095703
5404.383726	0.098170	0.344414	10650.314453
5404.384789	0.098214	0.344414	10754.715820
5405.336512	1.067739	0.374675	455.924652
5405.337574	1.567855	0.374675	2120.986816
5405.338603	1.545948	0.374675	3711.767578
5405.339495	1.505962	0.374675	5055.085937
5405.340472	1.463152	0.374675	6484.584961
5405.341522	1.418730	0.374675	7974.251953
5405.342448	1.381527	0.374675	9253.545898
5405.343315	0.746624	0.374675	9900.868164
5405.344389	0.101726	0.374675	10010.122070
5405.345393	0.097994	0.374675	10108.508789
5405.346265	0.098064	0.374675	10194.020508
5405.347236	0.098229	0.374675	10289.400391
5405.348294	0.098192	0.374675	10393.288086
5405.349202	0.098137	0.374675	10482.396484
5405.350071	0.098079	0.374675	10567.626953
5405.351166	0.098251	0.374675	10675.211914
5405.352165	0.098013	0.374675	10773.126953
5405.353057	0.098101	0.374675	10860.632812
5406.421977	1.102258	0.383622	497.118500
5406.422862	1.564662	0.383622	1881.844238
5406.423733	1.558414	0.383622	3239.223145
5406.424749	1.515311	0.383622	4778.779297
5406.425678	1.472227	0.383622	6146.477539
5406.426604	1.433478	0.383622	7473.877930
5406.427467	1.397340	0.383622	8679.782227
5406.428507	1.071826	0.383622	9794.481445
5406.429384	0.146730	0.383622	9923.163086
5406.430256	0.098042	0.383622	10008.655273
5406.431216	0.098104	0.383622	10102.834961
5406.432177	0.098232	0.383622	10197.236328
5406.433100	0.098090	0.383622	10287.773437
5406.433980	0.098101	0.383622	10374.101562
5406.435016	0.098148	0.383622	10475.783203
5406.435910	0.097980	0.383622	10563.376953
5406.436781	0.098159	0.383622	10648.874023
5406.437673	0.098031	0.383622	10736.317383
5407.388185	1.145805	0.372552	585.506104
5407.389079	1.568580	0.372552	1987.816895
5407.389945	1.553602	0.372552	3333.236572
5407.391066	1.506383	0.372552	5021.892090
5407.392035	1.463514	0.372552	6440.037598
5407.392899	1.426805	0.372552	7672.797363
5407.393948	1.384995	0.372552	9125.657227
5407.394997	0.640181	0.372552	9797.207031
5407.395875	0.102356	0.372552	9887.075195
5407.396818	0.098020	0.372552	9979.507812
5407.397880	0.098086	0.372552	10083.674805
5407.398811	0.098093	0.372552	10175.000000
5407.399670	0.098038	0.372552	10259.214844
5407.400692	0.098181	0.372552	10359.555664
5407.401721	0.098086	0.372552	10460.486328
5407.402612	0.098049	0.372552	10547.848633
5407.403566	0.098188	0.372552	10641.520508
5407.404624	0.098130	0.372552	10745.341797
5408.478214	1.130955	0.409685	559.822510
5408.479091	1.566654	0.409685	1933.778076
5408.480032	1.554111	0.409685	3396.196777
5408.481110	1.506833	0.409685	5020.563477
5408.482049	1.464423	0.409685	6395.656250
5408.482915	1.427578	0.409685	7631.938965
5408.483955	1.385749	0.409685	9073.118164
5408.485001	0.697928	0.409685	9803.151367
5408.485870	0.104139	0.409685	9893.648437
5408.486823	0.098115	0.409685	9987.152344
5408.487868	0.098137	0.409685	10089.706055
5408.488794	0.098031	0.409685	10180.482422
5408.489660	0.098020	0.409685	10265.368164
5408.490707	0.098188	0.409685	10368.171875
5408.491710	0.098046	0.409685	10466.511719
5408.492602	0.097991	0.409685	10553.919922
5408.493569	0.098145	0.409685	10648.826172
5408.494614	0.098112	0.409685	10751.352539
5409.441736	1.080897	0.394539	469.109375
5409.442630	1.563164	0.394539	1866.578125
5409.443496	1.558689	0.394539	3216.402832
5409.444512	1.515384	0.394539	4756.033203
5409.445434	1.472860	0.394539	6114.010254
5409.446357	1.434181	0.394539	7437.759277
5409.447222	1.397399	0.394539	8646.508789
5409.448248	1.095923	0.394539	9770.925781
5409.449153	0.152640	0.394539	9909.065430
5409.450026	0.098002	0.394539	9994.621094
5409.451001	0.098101	0.394539	10090.269531
5409.451950	0.098079	0.394539	10183.345703
5409.452870	0.098115	0.394539	10273.611328
5409.453735	0.098082	0.394539	10358.452148
5409.454766	0.098177	0.394539	10459.672852
5409.455657	0.098115	0.394539	10547.093750
5409.456531	0.098090	0.394539	10632.824219
5409.457463	0.098053	0.394539	10724.209961
5410.533420	1.154084	0.414878	619.743347
5410.534489	1.570957	0.414878	2299.096436
5410.535380	1.546219	0.414878	3676.777832
5410.536255	1.505281	0.414878	4993.898437
5410.537345	1.458545	0.414878	6583.712402
5410.538321	1.417822	0.414878	7967.506836
5410.539204	1.382662	0.414878	9188.397461
5410.540214	0.633768	0.414878	9828.503906
5410.541260	0.099697	0.414878	9932.787109
5410.542150	0.098024	0.414878	10020.028320
5410.543038	0.098005	0.414878	10107.056641
5410.544130	0.098119	0.414878	10214.202148
5410.545089	0.098013	0.414878	10308.196289
5410.545957	0.097910	0.414878	10393.182617
5410.546992	0.098115	0.414878	10494.731445
5410.548026	0.098005	0.414878	10596.069336
5410.548912	0.098064	0.414878	10682.954102
5410.549840	0.098145	0.414878	10774.032227
5411.495360	1.063462	0.419659	456.225159
5411.496228	1.561091	0.419659	1811.252441
5411.497251	1.553701	0.419659	3400.688721
5411.498236	1.510367	0.419659	4888.400391
5411.499119	1.470469	0.419659	6186.824219
5411.499981	1.432148	0.419659	7421.335937
5411.501091	1.389576	0.419659	8963.765625
5411.501986	0.985726	0.419659	9845.990234
5411.502854	0.130701	0.419659	9959.438477
5411.503874	0.098064	0.419659	10059.463867
5411.504864	0.098002	0.419659	10156.485352
5411.505745	0.098112	0.419659	10242.921875
5411.506615	0.098013	0.419659	10328.193359
5411.507706	0.098156	0.419659	10435.281250
5411.508619	0.098009	0.419659	10524.763672
5411.509495	0.098174	0.419659	10610.763672
5411.510478	0.098079	0.419659	10707.174805
