time (s)	coil I (A)	last det (V)	int current (uC)
9756.831186	1.089437	0.342404	463.010834
9756.832191	1.568262	0.342404	2039.113892
9756.833257	1.548981	0.342404	3690.327148
9756.834153	1.507877	0.342404	5041.385254
9756.835047	1.466741	0.342404	6352.651367
9756.836135	1.422264	0.342404	7900.075195
9756.837096	0.629714	0.342404	8505.230469
9756.837958	0.102532	0.342404	8593.613281
9756.838999	0.097987	0.342404	8695.618164
9756.840021	0.097987	0.342404	8795.760742
9756.840901	0.098152	0.342404	8882.134766
9756.841835	0.098104	0.342404	8973.763672
9756.842897	0.098210	0.342404	9078.063477
9756.843831	0.098097	0.342404	9169.685547
9756.844689	0.098097	0.342404	9253.852539
9756.845718	0.098079	0.342404	9354.775391
9756.846731	0.098075	0.342404	9454.125000
9757.773299	1.121851	0.471335	531.757202
9757.774178	1.568280	0.471335	1910.275269
9757.775045	1.559377	0.471335	3262.255371
9757.776096	1.513938	0.471335	4853.404297
9757.777043	1.471110	0.471335	6246.544922
9757.777920	1.433961	0.471335	7504.128906
9757.778868	1.007791	0.471335	8459.514648
9757.779934	0.114364	0.471335	8581.426758
9757.780811	0.098057	0.471335	8667.422852
9757.781680	0.098112	0.471335	8752.681641
9757.782699	0.098163	0.471335	8852.709961
9757.783656	0.098090	0.471335	8946.582031
9757.784529	0.098108	0.471335	9032.230469
9757.785451	0.098123	0.471335	9122.699219
9757.786518	0.098108	0.471335	9227.379883
9757.787405	0.098123	0.471335	9314.415039
9757.788269	0.098148	0.471335	9399.214844
9758.885447	1.195063	0.330911	662.065186
9758.886488	1.574388	0.330911	2301.003418
9758.887373	1.549438	0.330911	3672.256348
9758.888331	1.506533	0.330911	5115.515137
9758.889398	1.459211	0.330911	6672.493652
9758.890335	1.419906	0.330911	8002.945312
9758.891199	0.652064	0.330911	8566.329102
9758.892240	0.100137	0.330911	8670.571289
9758.893257	0.098112	0.330911	8770.350586
9758.894153	0.098141	0.330911	8858.285156
9758.895119	0.098192	0.330911	8953.138672
9758.896170	0.098068	0.330911	9056.208008
9758.897082	0.098057	0.330911	9145.635742
9758.897952	0.098145	0.330911	9231.021484
9758.899026	0.098240	0.330911	9336.531250
9758.900014	0.098126	0.330911	9433.479492
9758.900898	0.098156	0.330911	9520.249023
9759.833561	1.089269	0.468136	489.081696
9759.834422	1.565735	0.468136	1837.179321
9759.835474	1.553950	0.468136	3471.935059
9759.836510	1.508445	0.468136	5034.683594
9759.837384	1.468261	0.468136	6317.943359
9759.838341	1.428340	0.468136	7684.864746
9759.839407	0.690989	0.468136	8421.458984
9759.840323	0.102250	0.468136	8515.120117
9759.841193	0.098049	0.468136	8600.422852
9759.842259	0.098196	0.468136	8705.099609
9759.843237	0.098016	0.468136	8800.959961
9759.844129	0.098086	0.468136	8888.452148
9759.845096	0.098199	0.468136	8983.411133
9759.846151	0.098060	0.468136	9086.865234
9759.847055	0.098123	0.468136	9175.568359
9759.847916	0.098079	0.468136	9260.013672
9759.849011	0.098174	0.468136	9367.513672
9760.941609	1.140937	0.317912	610.401550
9760.942661	1.573663	0.317912	2265.895508
9760.943581	1.548160	0.317912	3690.203125
9760.944450	1.507767	0.317912	5000.453125
9760.945540	1.460127	0.317912	6591.991699
9760.946547	1.417998	0.317912	8019.916016
9760.947451	0.560918	0.317912	8526.986328
9760.948444	0.100499	0.317912	8626.782227
9760.949495	0.098177	0.317912	8729.966797
9760.950391	0.097998	0.317912	8817.773437
9760.951270	0.098167	0.317912	8904.061523
9760.952353	0.098130	0.317912	9010.335937
9760.953305	0.098064	0.317912	9103.692383
9760.954165	0.098112	0.317912	9188.068359
9760.955189	0.098199	0.317912	9288.625000
9760.956226	0.098214	0.317912	9390.472656
9760.957104	0.098093	0.317912	9476.598633
9761.889737	1.088178	0.469780	477.709961
9761.890614	1.565720	0.469780	1850.846558
9761.891603	1.556664	0.469780	3390.387207
9761.892657	1.510247	0.469780	4982.187012
9761.893566	1.468568	0.469780	6317.115234
9761.894435	1.430405	0.469780	7560.137695
9761.895528	0.772581	0.469780	8404.568359
9761.896506	0.102854	0.469780	8505.159180
9761.897364	0.098049	0.469780	8589.285156
9761.898436	0.098119	0.469780	8694.468750
9761.899474	0.098049	0.469780	8796.244141
9761.900355	0.098082	0.469780	8882.654297
9761.901264	0.098141	0.469780	8971.864258
9761.902340	0.098247	0.469780	9077.578125
9761.903290	0.098134	0.469780	9170.804687
9761.904148	0.098090	0.469780	9254.965820
9761.905183	0.098167	0.469780	9356.568359
9762.995737	1.149869	0.320841	586.433411
9762.996653	1.572085	0.320841	2026.463379
9762.997517	1.556136	0.320841	3370.965332
9762.998599	1.509485	0.320841	5004.228027
9762.999614	1.463976	0.320841	6490.163574
9763.000486	1.426798	0.320841	7734.331543
9763.001475	0.742775	0.320841	8468.935547
9763.002528	0.101082	0.320841	8575.374023
9763.003422	0.098071	0.320841	8663.049805
9763.004297	0.098064	0.320841	8748.855469
9763.005387	0.098097	0.320841	8855.781250
9763.006355	0.098016	0.320841	8950.661133
9763.007239	0.098049	0.320841	9037.336914
9763.008239	0.098119	0.320841	9135.456055
9763.009293	0.098068	0.320841	9238.819336
9763.010184	0.098152	0.320841	9326.272461
9763.011066	0.098181	0.320841	9412.868164
9763.949131	1.192837	0.451942	677.531372
9763.950026	1.572462	0.451942	2084.884766
9763.950950	1.553298	0.451942	3520.132324
9763.951817	1.512828	0.451942	4831.754883
9763.952862	1.467766	0.451942	6365.570312
9763.953739	1.429893	0.451942	7619.585937
9763.954624	1.013928	0.451942	8516.912109
9763.955602	0.125255	0.451942	8639.412109
9763.956537	0.097950	0.451942	8730.996094
9763.957412	0.098031	0.451942	8816.773437
9763.958353	0.098174	0.451942	8909.155273
9763.959379	0.097965	0.451942	9009.666992
9763.960271	0.097987	0.451942	9097.071289
9763.961146	0.098174	0.451942	9182.973633
9763.962126	0.098115	0.451942	9279.126953
9763.963091	0.098101	0.451942	9373.793945
9763.963968	0.098024	0.451942	9459.760742
9765.050811	1.090847	0.324700	462.519196
9765.051934	1.572656	0.324700	2228.612061
9765.052893	1.548234	0.324700	3713.368164
9765.053764	1.509045	0.324700	5027.746582
9765.054793	1.462800	0.324700	6532.967773
9765.055825	1.420023	0.324700	7998.431641
9765.056727	0.616721	0.324700	8554.713867
9765.057649	0.102312	0.324700	8649.045898
9765.058708	0.098141	0.324700	8752.977539
9765.059645	0.098086	0.324700	8844.883789
9765.060509	0.098141	0.324700	8929.677734
9765.061548	0.098207	0.324700	9031.714844
9765.062563	0.098046	0.324700	9131.231445
9765.063446	0.098031	0.324700	9217.792969
9765.064388	0.098210	0.324700	9310.307617
9765.065443	0.098064	0.324700	9413.764648
9765.066381	0.098042	0.324700	9505.728516
9766.006219	1.081252	0.441710	471.426056
9766.007087	1.565134	0.441710	1829.962646
9766.008119	1.554463	0.441710	3434.168457
9766.009146	1.509100	0.441710	4984.014648
9766.010038	1.468989	0.441710	6294.353027
9766.010982	1.429552	0.441710	7643.850098
9766.012047	0.731796	0.441710	8423.212891
9766.012986	0.102535	0.441710	8519.493164
9766.013847	0.098082	0.441710	8603.942383
9766.014912	0.098181	0.441710	8708.504883
9766.015905	0.098075	0.441710	8805.893555
9766.016794	0.098046	0.441710	8893.055664
9766.017771	0.098134	0.441710	8988.932617
9766.018806	0.098188	0.441710	9090.557617
9766.019717	0.098049	0.441710	9179.880859
9766.020576	0.097998	0.441710	9264.061523
9766.021667	0.098232	0.441710	9371.233398
9767.102923	1.080154	0.343016	472.027222
9767.103798	1.565665	0.343016	1841.984253
9767.104659	1.560436	0.343016	3185.519531
9767.105701	1.516187	0.343016	4765.385742
9767.106601	1.475002	0.343016	6092.887695
9767.107483	1.437810	0.343016	7361.036133
9767.108454	1.080582	0.343016	8410.281250
9767.109417	0.131836	0.343016	8537.239258
9767.110342	0.098009	0.343016	8627.897461
9767.111210	0.098185	0.343016	8713.122070
9767.112243	0.098119	0.343016	8814.478516
9767.113137	0.098090	0.343016	8902.170898
9767.114007	0.098086	0.343016	8987.505859
9767.114881	0.098082	0.343016	9073.229492
9767.115906	0.098170	0.343016	9173.853516
9767.116781	0.098115	0.343016	9259.704102
9767.117652	0.098108	0.343016	9345.156250
9768.064561	1.178665	0.424751	622.334900
9768.065594	1.574004	0.424751	2248.281006
9768.066496	1.549563	0.424751	3645.986816
9768.067450	1.507236	0.424751	5083.890137
9768.068506	1.459929	0.424751	6625.575195
9768.069436	1.420781	0.424751	7946.901855
9768.070306	0.699437	0.424751	8555.412109
9768.071370	0.100715	0.424751	8662.573242
9768.072375	0.098086	0.424751	8761.149414
9768.073250	0.098101	0.424751	8846.987305
9768.074235	0.098196	0.424751	8943.709961
9768.075289	0.098258	0.424751	9047.274414
9768.076195	0.098185	0.424751	9136.229492
9768.077052	0.098115	0.424751	9220.314453
9768.078103	0.098075	0.424751	9323.391602
9768.079097	0.098035	0.424751	9420.837891
9768.079985	0.098086	0.424751	9507.938477
9769.155089	1.142871	0.362816	579.435608
9769.156011	1.571829	0.362816	2028.661621
9769.156874	1.555957	0.362816	3371.452637
9769.157955	1.508785	0.362816	5002.449707
9769.158961	1.463621	0.362816	6474.852051
9769.159855	1.426439	0.362816	7750.088867
9769.160834	0.754706	0.362816	8488.946289
9769.161868	0.101580	0.362816	8593.979492
9769.162768	0.097947	0.362816	8682.131836
9769.163623	0.098060	0.362816	8765.973633
9769.164703	0.098170	0.362816	8871.997070
9769.165701	0.098082	0.362816	8969.882812
9769.166576	0.097998	0.362816	9055.630859
9769.167582	0.098152	0.362816	9154.372070
9769.168629	0.098049	0.362816	9257.029297
9769.169506	0.098049	0.362816	9343.018555
9769.170372	0.098097	0.362816	9427.970703
9770.124837	1.120334	0.406523	596.017883
9770.125782	1.572737	0.406523	2082.254150
9770.126700	1.552504	0.406523	3507.452637
9770.127579	1.513206	0.406523	4837.560547
