time (s)	coil I (A)	last det (V)	int current (uC)
5351.137239	1.082208	0.100158	477.253845
5351.138112	1.560553	0.100158	1839.616455
5351.138977	1.555770	0.100158	3185.357666
5351.140034	1.511902	0.100158	4783.437988
5351.140910	1.470839	0.100158	6071.892578
5351.141789	1.433877	0.100158	7332.270508
5351.142672	1.121968	0.100158	8322.967773
5351.143717	0.132184	0.100158	8461.099609
5351.144612	0.098265	0.100158	8549.046875
5351.145487	0.098489	0.100158	8635.224609
5351.146471	0.098577	0.100158	8732.223633
5351.147399	0.098430	0.100158	8823.566406
5351.148324	0.098390	0.100158	8914.577148
5351.149188	0.098577	0.100158	8999.747070
5351.150233	0.098470	0.100158	9102.648437
5351.151111	0.098427	0.100158	9189.067383
5351.151976	0.098558	0.100158	9274.320312
5352.179232	1.157633	0.084121	591.550476
5352.180241	1.568701	0.084121	2174.369873
5352.181116	1.547600	0.084121	3528.520020
5352.182108	1.504347	0.084121	5020.832031
5352.183159	1.457893	0.084121	6553.077637
5352.184056	1.419957	0.084121	7826.779297
5352.184920	0.779227	0.084121	8500.031250
5352.186020	0.102122	0.084121	8612.365234
5352.187007	0.098306	0.084121	8709.392578
5352.187883	0.098610	0.084121	8795.774414
5352.188867	0.098643	0.084121	8892.838867
5352.189914	0.098478	0.084121	8995.945312
5352.190801	0.098485	0.084121	9083.301758
5352.191675	0.098621	0.084121	9169.496094
5352.192764	0.098705	0.084121	9276.985352
5352.193728	0.098386	0.084121	9371.830078
5352.194597	0.098632	0.084121	9457.541016
5353.203214	1.134661	0.096057	559.387756
5353.204091	1.564171	0.096057	1931.165771
5353.204955	1.553749	0.096057	3273.604492
5353.206011	1.508295	0.096057	4866.363770
5353.206966	1.465466	0.096057	6265.884277
5353.207841	1.428691	0.096057	7515.989258
5353.208734	0.989282	0.096057	8399.417969
5353.209828	0.112225	0.096057	8522.192383
5353.210711	0.098448	0.096057	8609.122070
5353.211580	0.098518	0.096057	8694.734375
5353.212642	0.098610	0.096057	8799.458008
5353.213621	0.098328	0.096057	8895.720703
5353.214497	0.098489	0.096057	8981.997070
5353.215378	0.098613	0.096057	9068.875000
5353.216483	0.098503	0.096057	9177.721680
5353.217384	0.098525	0.096057	9266.493164
5353.218252	0.098551	0.096057	9352.035156
5354.234299	1.066164	0.077760	453.119904
5354.235302	1.561926	0.077760	2019.731934
5354.236380	1.543769	0.077760	3683.915527
5354.237274	1.503062	0.077760	5027.652344
5354.238161	1.462610	0.077760	6324.987305
5354.239246	1.418471	0.077760	7864.027832
5354.240219	0.614443	0.077760	8461.880859
5354.241086	0.102382	0.077760	8550.645508
5354.242125	0.098518	0.077760	8653.005859
5354.243146	0.098613	0.077760	8753.690430
5354.244030	0.098566	0.077760	8840.822266
5354.244959	0.098639	0.077760	8932.458008
5354.246020	0.098668	0.077760	9037.144531
5354.246955	0.098500	0.077760	9129.242187
5354.247818	0.098569	0.077760	9214.307617
5354.248849	0.098771	0.077760	9316.140625
5354.249873	0.098617	0.077760	9417.124023
5355.272195	1.128622	0.080004	563.182312
5355.273204	1.568093	0.080004	2145.388428
5355.274099	1.547241	0.080004	3530.169434
5355.275078	1.504274	0.080004	5002.853516
5355.276134	1.457585	0.080004	6542.063477
5355.277057	1.419108	0.080004	7851.899902
5355.277928	0.749579	0.080004	8504.783203
5355.279008	0.101396	0.080004	8614.291016
5355.279997	0.098459	0.080004	8711.666992
5355.280888	0.098533	0.080004	8799.459961
5355.281888	0.098566	0.080004	8898.025391
5355.282931	0.098434	0.080004	9000.691406
5355.283814	0.098412	0.080004	9087.588867
5355.284674	0.098577	0.080004	9172.365234
5355.285775	0.098562	0.080004	9280.881836
5355.286728	0.098522	0.080004	9374.773437
5355.287587	0.098518	0.080004	9459.400391
5356.287928	1.082175	0.072838	456.678009
5356.289052	1.567053	0.072838	2218.045898
5356.290021	1.542671	0.072838	3712.894043
5356.290893	1.503662	0.072838	5024.087402
5356.291910	1.458713	0.072838	6507.599121
5356.292952	1.416108	0.072838	7983.184082
5356.293846	0.614202	0.072838	8532.280273
5356.294767	0.102865	0.072838	8627.018555
5356.295835	0.098507	0.072838	8732.223633
5356.296775	0.098386	0.072838	8824.707031
5356.297637	0.098514	0.072838	8909.625977
5356.298688	0.098687	0.072838	9013.345703
5356.299706	0.098544	0.072838	9113.663086
5356.300588	0.098580	0.072838	9200.611328
5356.301558	0.098643	0.072838	9296.294922
5356.302592	0.098544	0.072838	9398.189453
5356.303507	0.098584	0.072838	9488.393555
5357.337532	1.063341	0.068676	448.729919
5357.338569	1.564508	0.068676	2071.124756
5357.339605	1.543634	0.068676	3670.329590
5357.340490	1.504065	0.068676	5001.426758
5357.341460	1.461537	0.068676	6419.117676
5357.342514	1.417749	0.068676	7913.425293
5357.343440	0.632109	0.068676	8498.758789
5357.344296	0.103114	0.068676	8587.024414
5357.345359	0.098602	0.068676	8691.838867
5357.346357	0.098529	0.068676	8790.170898
5357.347225	0.098518	0.068676	8875.684570
5357.348191	0.098665	0.068676	8970.994141
5357.349229	0.098712	0.068676	9073.457031
5357.350136	0.098672	0.068676	9162.952148
5357.351006	0.098672	0.068676	9248.796875
5357.352077	0.098734	0.068676	9354.541016
5357.353057	0.098540	0.068676	9451.110352
5358.343142	1.095037	0.072785	493.861511
5358.344023	1.561633	0.072785	1869.660400
5358.344895	1.555016	0.072785	3225.634277
5358.345810	1.515315	0.072785	4612.147461
5358.346760	1.471831	0.072785	6010.386719
5358.347693	1.433174	0.072785	7347.538086
5358.348574	1.152579	0.072785	8362.960937
5358.349598	0.135612	0.072785	8501.827148
5358.350491	0.098408	0.072785	8589.706055
5358.351412	0.098599	0.072785	8680.515625
5358.352276	0.098558	0.072785	8765.669922
5358.353276	0.098533	0.072785	8864.203125
5358.354194	0.098610	0.072785	8954.726562
5358.355064	0.098544	0.072785	9040.459961
5358.356084	0.098602	0.072785	9141.034180
5358.356961	0.098617	0.072785	9227.521484
5358.357861	0.098525	0.072785	9316.194336
5359.400374	1.056288	0.065446	443.640900
5359.401337	1.560443	0.065446	1946.347534
5359.402384	1.546542	0.065446	3565.576660
5359.403301	1.505438	0.065446	4946.063477
5359.404172	1.465177	0.065446	6222.232422
5359.405274	1.421170	0.065446	7788.361328
5359.406279	0.647446	0.065446	8439.044922
5359.407158	0.103103	0.065446	8529.672852
5359.408172	0.098588	0.065446	8629.640625
5359.409223	0.098584	0.065446	8733.251953
5359.410104	0.098427	0.065446	8819.965820
5359.410988	0.098566	0.065446	8907.097656
5359.412087	0.098610	0.065446	9015.469727
5359.413040	0.098639	0.065446	9109.472656
5359.413899	0.098624	0.065446	9194.190430
5359.414903	0.098741	0.065446	9293.327148
5359.415949	0.098606	0.065446	9396.468750
5360.399857	1.111274	0.074590	521.187683
5360.400746	1.562831	0.074590	1910.544189
5360.401611	1.553481	0.074590	3254.305664
5360.402658	1.509056	0.074590	4834.287598
5360.403534	1.468978	0.074590	6121.112305
5360.404417	1.432181	0.074590	7385.728516
5360.405396	1.028705	0.074590	8392.830078
5360.406341	0.125251	0.074590	8511.192383
5360.407251	0.098339	0.074590	8600.680664
5360.408129	0.098448	0.074590	8687.118164
5360.409171	0.098654	0.074590	8789.915039
5360.410071	0.098507	0.074590	8878.571289
5360.410945	0.098511	0.074590	8964.669922
5360.411867	0.098668	0.074590	9055.641602
5360.412858	0.098525	0.074590	9153.280273
5360.413776	0.098536	0.074590	9243.736328
5360.414643	0.098525	0.074590	9329.158203
5361.460663	1.074968	0.066505	452.561615
5361.461767	1.566218	0.066505	2181.666504
5361.462747	1.543023	0.066505	3693.828613
5361.463620	1.503948	0.066505	5006.774902
5361.464634	1.459537	0.066505	6486.745605
5361.465688	1.416621	0.066505	7979.864258
5361.466567	0.632626	0.066505	8535.942383
5361.467447	0.103099	0.066505	8626.669922
5361.468541	0.098551	0.066505	8734.484375
5361.469486	0.098492	0.066505	8827.559570
5361.470355	0.098555	0.066505	8913.203125
5361.471367	0.098716	0.066505	9013.103516
5361.472408	0.098555	0.066505	9115.699219
5361.473298	0.098580	0.066505	9203.435547
5361.474226	0.098687	0.066505	9295.016602
5361.475291	0.098588	0.066505	9400.012695
5361.476233	0.098606	0.066505	9492.899414
5362.459111	1.114453	0.074215	518.220703
5362.459992	1.562695	0.074215	1894.955200
5362.460857	1.553796	0.074215	3238.989258
5362.461957	1.506965	0.074215	4896.651367
5362.462896	1.464975	0.074215	6272.263184
5362.463780	1.428069	0.074215	7534.675781
5362.464746	0.934453	0.074215	8437.357422
5362.465763	0.108699	0.074215	8547.904297
5362.466646	0.098566	0.074215	8634.937500
5362.467506	0.098478	0.074215	8719.627930
5362.468557	0.098364	0.074215	8823.008789
5362.469490	0.098353	0.074215	8914.772461
5362.470363	0.098500	0.074215	9000.762695
5362.471285	0.098558	0.074215	9091.633789
5362.472344	0.098544	0.074215	9195.991211
5362.473242	0.098613	0.074215	9284.545898
5362.474108	0.098489	0.074215	9369.836914
5363.520441	1.075994	0.065429	451.917328
5363.521547	1.566548	0.065429	2184.519043
5363.522539	1.542195	0.065429	3714.376465
5363.523425	1.502747	0.065429	5045.810059
5363.524430	1.459047	0.065429	6512.151855
5363.525473	1.416156	0.065429	7989.202637
5363.526361	0.622046	0.065429	8541.579102
5363.527246	0.102748	0.065429	8632.510742
5363.528347	0.098514	0.065429	8740.974609
5363.529304	0.098441	0.065429	8835.182617
5363.530175	0.098518	0.065429	8920.992187
5363.531192	0.098580	0.065429	9021.248047
5363.532230	0.098503	0.065429	9123.494141
5363.533114	0.098500	0.065429	9210.568359
5363.534050	0.098610	0.065429	9302.867187
5363.535126	0.098511	0.065429	9408.865234
5363.536067	0.098448	0.065429	9501.504883
5364.517413	1.126399	0.071206	599.244202
5364.518476	1.567972	0.071206	2265.998779
5364.519403	1.542103	0.071206	3695.528564
5364.520268	1.502593	0.071206	4995.271484
5364.521338	1.456560	0.071206	6553.790527
5364.522332	1.415185	0.071206	7960.484863
5364.523232	0.600645	0.071206	8501.064453
5364.524222	0.101902	0.071206	8601.947266
5364.525265	0.098599	0.071206	8704.785156
5364.526157	0.098595	0.071206	8792.731445
5364.527014	0.098602	0.071206	8877.233398
5364.528100	0.098679	0.071206	8984.399414
5364.529089	0.098452	0.071206	9081.768555
5364.529966	0.098533	0.071206	9168.181641
5364.530937	0.098562	0.071206	9263.885742
5364.531998	0.098540	0.071206	9368.436523
5364.532885	0.098533	0.071206	9455.834961
5365.582781	1.063997	0.060491	450.070557
5365.583657	1.558561	0.060491	1815.369751
5365.584786	1.545751	0.060491	3560.522461
5365.585749	1.503274	0.060491	5008.175293
5365.586626	1.464170	0.060491	6292.252441
5365.587650	1.421539	0.060491	7747.908691
5365.588703	0.618472	0.060491	8399.159180
5365.589598	0.101506	0.060491	8490.007812
5365.590541	0.098529	0.060491	8582.920898
5365.591584	0.098602	0.060491	8685.762695
5365.592531	0.098632	0.060491	8779.166992
5365.593395	0.098511	0.060491	8864.280273
5365.594441	0.098665	0.060491	8967.483398
5365.595445	0.098448	0.060491	9066.325195
5365.596337	0.098588	0.060491	9154.265625
5365.597290	0.098654	0.060491	9248.282227
5365.598334	0.098470	0.060491	9351.084961
5366.576061	1.064561	0.067448	451.373657
5366.576960	1.558520	0.067448	1852.483521
5366.578056	1.546132	0.067448	3547.043945
5366.579018	1.503735	0.067448	4993.637207
5366.579883	1.465228	0.067448	6261.059570
5366.580919	1.422275	0.067448	7734.537109
5366.581948	0.667855	0.067448	8421.759766
5366.582830	0.103345	0.067448	8512.910156
5366.583781	0.098503	0.067448	8606.586914
5366.584828	0.098584	0.067448	8709.804687
5366.585756	0.098427	0.067448	8801.144531
5366.586617	0.098441	0.067448	8885.902344
5366.587662	0.098665	0.067448	8989.006836
5366.588689	0.098481	0.067448	9090.147461
5366.589563	0.098470	0.067448	9176.210937
5366.590513	0.098613	0.067448	9269.893555
5366.591570	0.098591	0.067448	9374.104492
5367.641642	1.160237	0.058420	623.047180
5367.642535	1.566383	0.058420	2021.827393
5367.643396	1.549713	0.058420	3356.130371
5367.644506	1.502325	0.058420	5023.711426
5367.645487	1.459526	0.058420	6455.506836
